customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Calculated,DailyExpense
0968-GSIKN,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.8,70.8,70.8,2.36
0969-RGKCU,True,Male,False,True,True,37,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.8,677.05,732.6,0.66
0970-ETWGE,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.55,89.55,89.55,2.985
0970-QXPXW,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.65,19.65,19.65,0.6549999999999999
0971-QIFJK,True,Female,False,True,False,69,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.25,1641.8,1673.25,0.8083333333333333
0973-KYVNF,True,Female,False,True,True,72,True,False,DSL,True,True,True,False,True,False,Two year,True,Credit card (automatic),70.65,5011.15,5086.8,2.355
0975-UYDTX,True,Female,False,True,False,26,True,True,DSL,True,True,True,True,True,True,One year,True,Credit card (automatic),90.1,2312.55,2342.6,3.0033333333333334
0975-VOOVL,True,Female,False,False,False,3,False,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,29.2,98.5,87.6,0.9733333333333333
0979-MOZQI,True,Male,False,True,False,62,False,False,DSL,False,False,False,True,True,False,Two year,True,Bank transfer (automatic),39.0,2337.45,2418.0,1.3
0979-PHULV,True,Male,False,True,True,69,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),99.45,7007.6,6862.05,3.315
0980-FEXWF,True,Male,False,True,True,26,True,False,DSL,False,False,True,False,False,False,One year,False,Mailed check,50.35,1285.8,1309.1000000000001,1.6783333333333335
0980-PVMRC,True,Female,False,True,True,40,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.85,2036.55,2034.0,1.695
0983-TATYJ,True,Female,False,True,False,33,True,False,DSL,False,False,False,True,False,False,One year,True,Mailed check,51.45,1758.9,1697.8500000000001,1.715
0988-AADSA,True,Female,False,True,True,72,True,True,DSL,True,True,True,True,False,True,Two year,False,Bank transfer (automatic),80.85,5824.75,5821.2,2.695
0988-JRWWP,True,Female,False,False,False,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,54.2,140.4,162.60000000000002,1.8066666666666669
0991-BRRFB,True,Male,False,False,False,18,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,49.4,874.8,889.1999999999999,1.6466666666666665
0993-OSGPT,True,Female,True,True,False,68,True,False,DSL,False,True,True,True,False,False,One year,True,Bank transfer (automatic),60.65,3975.9,4124.2,2.0216666666666665
0997-YTLNY,True,Female,False,False,True,19,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,48.8,953.65,927.1999999999999,1.6266666666666665
0999-QXNSA,True,Male,True,False,True,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.75,344.2,320.25,1.525
1000-AJSLD,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.1,20.1,20.1,0.67
1004-NOZNR,True,Male,True,False,True,56,True,False,Fiber optic,True,False,False,False,True,True,One year,False,Credit card (automatic),94.8,5264.3,5308.8,3.16
1009-IRMNA,True,Female,False,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.0,137.6,140.0,0.6666666666666666
1010-DIAUQ,True,Male,False,False,False,5,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),96.5,492.55,482.5,3.216666666666667
1013-QCWAM,True,Female,True,True,False,66,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.8,6690.75,6652.8,3.36
1015-JPFYW,True,Male,False,False,True,7,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.45,136.75,136.15,0.6483333333333333
1015-OWJKI,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.05,19.05,19.05,0.635
1016-DJTSV,True,Male,True,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,572.85,557.6,2.3233333333333333
1017-FBQMM,True,Female,False,True,True,62,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),106.05,6703.5,6575.099999999999,3.5349999999999997
1020-JPQOW,True,Female,False,True,False,56,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,90.55,5116.6,5070.8,3.0183333333333335
1022-RKXDR,True,Female,False,False,False,41,True,True,No,False,False,False,False,False,False,One year,True,Mailed check,24.85,962.25,1018.85,0.8283333333333334
1023-BQXZE,True,Male,False,False,False,57,True,False,DSL,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),74.35,4317.35,4237.95,2.478333333333333
1024-GUALD,True,Female,False,True,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.8,24.8,24.8,0.8266666666666667
1024-KPRBB,True,Female,False,False,False,38,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Mailed check,89.1,3342.0,3385.7999999999997,2.9699999999999998
1024-VRZHF,True,Male,False,True,False,11,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.95,825.7,824.45,2.4983333333333335
1025-FALIX,True,Female,False,False,False,26,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.05,1815.65,1795.3,2.3016666666666667
1027-LKKQQ,True,Female,False,True,True,72,True,False,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),80.45,5886.85,5792.400000000001,2.681666666666667
1028-FFNJK,True,Male,True,True,False,30,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,101.5,2917.65,3045.0,3.3833333333333333
1029-QFBEN,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.55,19.55,19.55,0.6516666666666667
1031-IIDEO,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.85,70.85,70.85,2.3616666666666664
1032-MAELW,True,Female,False,True,True,68,True,True,DSL,True,True,True,True,False,True,One year,True,Electronic check,78.45,5333.35,5334.6,2.615
1035-IPQPU,True,Female,True,True,False,63,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.5,6479.4,6520.5,3.45
1036-GUDCL,True,Male,False,True,True,60,True,False,DSL,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),79.05,4663.4,4743.0,2.635
1038-RQOST,True,Male,False,True,True,19,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.6,414.95,391.40000000000003,0.6866666666666668
1038-ZAGBI,True,Female,False,True,True,12,True,False,No,False,False,False,False,False,False,One year,False,Bank transfer (automatic),19.8,229.6,237.60000000000002,0.66
1041-RXHRA,True,Female,False,False,False,41,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.25,2868.05,2880.25,2.341666666666667
1042-HFUCW,True,Female,False,False,True,25,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),54.75,1266.35,1368.75,1.825
1043-UXOVO,True,Female,False,False,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.15,7993.3,8033.650000000001,3.771666666666667
1043-YCUTE,True,Male,False,True,False,56,True,True,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),25.15,1327.15,1408.3999999999999,0.8383333333333333
1045-LTCYT,True,Female,False,True,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),21.05,139.75,168.4,0.7016666666666667
1047-NNCBF,True,Male,False,False,False,20,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.55,1493.55,1411.0,2.3516666666666666
1047-RNXZV,True,Male,False,False,False,43,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.55,876.15,840.65,0.6516666666666666
1049-FYSYG,True,Female,False,True,False,17,False,False,DSL,False,True,True,False,False,False,Month-to-month,True,Credit card (automatic),35.65,646.05,606.05,1.1883333333333332
1051-EQPZR,True,Female,False,True,True,44,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.6,780.25,862.4000000000001,0.6533333333333334
1051-GEJLJ,True,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.5,27.55,39.0,0.65
1052-QJIBV,True,Female,False,True,True,71,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.9,1397.3,1412.8999999999999,0.6633333333333332
1053-MXTTK,True,Female,False,True,True,72,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),108.65,7726.35,7822.8,3.6216666666666666
1057-FOGLZ,True,Female,False,False,False,18,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.65,391.7,353.7,0.655
1058-CIYUA,False,Female,True,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,106.5,5621.85,5538.0,3.55
1060-ENTOF,True,Female,True,True,False,67,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),105.4,7035.6,7061.8,3.5133333333333336
1061-PNTHC,True,Female,False,True,True,56,True,True,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Mailed check,109.6,5953.0,6137.599999999999,3.653333333333333
1062-LHZOD,True,Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.9,69.9,69.9,2.33
1063-DHQJF,True,Male,False,True,True,69,True,False,Fiber optic,False,True,False,True,True,False,Two year,True,Mailed check,92.15,6480.9,6358.35,3.0716666666666668
1064-FBXNK,True,Male,False,True,True,1,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.85,19.85,19.85,0.6616666666666667
1066-JKSGK,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.15,20.15,20.15,0.6716666666666666
1069-QJOEE,True,Male,False,True,True,25,True,False,No,False,False,False,False,False,False,One year,False,Electronic check,19.9,505.45,497.49999999999994,0.6633333333333332
1069-XAIEM,True,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.05,85.05,85.05,2.835
1073-XXCZD,True,Male,False,True,False,55,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.7,1443.65,1413.5,0.8566666666666667
1074-AMIOH,True,Female,False,True,True,53,True,False,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),108.25,5935.1,5737.25,3.6083333333333334
1074-WVEVG,True,Female,False,True,False,59,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.35,1267.0,1200.65,0.6783333333333333
1075-BGWOH,True,Male,True,True,False,16,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.75,1587.55,1580.0,3.2916666666666665
1077-HUUJM,True,Female,False,False,True,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.05,472.65,497.34999999999997,2.368333333333333
1078-TDCRN,True,Female,True,True,False,3,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,30.75,82.85,92.25,1.025
1080-BWSYE,True,Male,True,True,False,64,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.65,1740.8,1641.6,0.855
1084-MNSMJ,True,Female,False,True,True,51,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.5,4421.95,4360.5,2.85
1084-UQCHV,True,Male,False,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),69.75,69.75,69.75,2.325
1085-LDWAM,True,Female,False,True,True,69,True,False,No,False,False,False,False,False,False,One year,True,Credit card (automatic),20.35,1442.65,1404.15,0.6783333333333333
1086-LXKFY,True,Female,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.1,69.1,69.1,2.3033333333333332
1087-GRUYI,True,Male,False,True,False,38,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.4,743.5,775.1999999999999,0.6799999999999999
1087-UDSIH,True,Female,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.6,59.75,58.800000000000004,0.6533333333333334
1088-AUUZZ,True,Male,False,True,True,56,True,True,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),75.85,4261.2,4247.599999999999,2.528333333333333
1088-CNNKB,True,Male,False,True,False,63,True,True,DSL,True,True,True,True,False,True,One year,False,Credit card (automatic),80.0,5040.2,5040.0,2.6666666666666665
1089-HDMKP,True,Male,True,False,True,11,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.55,601.25,600.05,1.8183333333333331
1089-XZWHH,True,Female,False,True,True,24,True,False,No,False,False,False,False,False,False,Two year,True,Mailed check,19.7,494.05,472.79999999999995,0.6566666666666666
1090-ESELR,True,Male,False,True,True,72,True,False,Fiber optic,True,True,False,True,True,True,Two year,False,Bank transfer (automatic),105.5,7611.55,7596.0,3.5166666666666666
1090-PYKCI,True,Female,False,True,True,69,True,True,Fiber optic,True,True,True,True,True,False,One year,True,Credit card (automatic),105.1,7234.8,7251.9,3.503333333333333
1091-SOZGA,True,Female,False,True,True,56,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),99.8,5515.45,5588.8,3.3266666666666667
1092-GANHU,True,Male,False,False,False,17,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,76.65,1313.55,1303.0500000000002,2.555
1092-WPIVQ,True,Female,False,True,True,18,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,25.1,428.45,451.8,0.8366666666666667
1093-YSWCA,True,Male,False,False,False,11,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.55,223.15,215.05,0.6516666666666667
1094-BKOSX,True,Female,False,True,True,45,False,False,DSL,False,True,True,True,False,True,One year,False,Bank transfer (automatic),51.0,2264.5,2295.0,1.7
1095-JUDTC,True,Female,True,False,False,47,True,True,Fiber optic,False,True,False,True,True,False,Month-to-month,True,Electronic check,95.05,4504.55,4467.349999999999,3.168333333333333
1095-WGNGG,True,Female,False,True,False,61,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),101.05,5971.25,6164.05,3.3683333333333336
1096-ADRUX,True,Female,False,True,True,66,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),74.25,4859.25,4900.5,2.475
1097-FSPVW,True,Female,False,False,False,42,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Credit card (automatic),54.55,2455.05,2291.1,1.8183333333333334
